progress,lat,lon,path_id,origin,dest,geo_cluster,alt_cluster
0.42857142857142855,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.44897959183673464,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.4693877551020408,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.4897959183673469,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.5102040816326531,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.5306122448979591,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.5510204081632653,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.5714285714285714,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.5918367346938775,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.6122448979591836,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.6326530612244897,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.6530612244897959,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.673469387755102,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.6938775510204082,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.7142857142857142,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.7346938775510203,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.7551020408163265,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.7755102040816326,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.7959183673469387,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.8163265306122448,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.836734693877551,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.8571428571428571,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.8775510204081632,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.8979591836734693,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.9183673469387754,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.9387755102040816,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.9591836734693877,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.9795918367346939,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
1.0,51.78508,0.05516,EGGW_LLBG_0_-1,EGGW,LLBG,0,-1
0.0,51.88001,-0.37281,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.02040816326530612,51.88021306122449,-0.37321714285714286,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.04081632653061224,51.88035734693877,-0.3725269387755102,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.061224489795918366,51.8803587755102,-0.3713881632653061,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.08163265306122448,51.8800406122449,-0.3704440816326531,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.1020408163265306,51.87939959183674,-0.36987326530612247,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.12244897959183673,51.87873285714286,-0.3695195918367347,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.14285714285714285,51.878,-0.36913,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.16326530612244897,51.877297142857145,-0.3687461224489796,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.18367346938775508,51.87669489795918,-0.3682922448979592,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.2040816326530612,51.87669673469388,-0.367474693877551,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.22448979591836732,51.876833673469385,-0.36676142857142857,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.24489795918367346,51.8769593877551,-0.3659589795918367,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.26530612244897955,51.87712591836735,-0.36502081632653066,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.2857142857142857,51.87756714285714,-0.3624585714285714,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.3061224489795918,51.87787673469388,-0.36059938775510203,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.32653061224489793,51.87770244897959,-0.35978612244897956,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.3469387755102041,51.8771006122449,-0.35933632653061226,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.36734693877551017,51.87640857142857,-0.35902,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.3877551020408163,51.876200204081634,-0.35952061224489795,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.4081632653061224,51.876044285714286,-0.3604008163265306,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.42857142857142855,51.87574428571429,-0.36206,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.44897959183673464,51.87447612244898,-0.3694828571428571,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.4693877551020408,51.870185102040814,-0.39426632653061217,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.4897959183673469,51.86763326530612,-0.4043177551020408,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.5102040816326531,51.86493285714286,-0.4094773469387755,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.5306122448979591,51.86144183673469,-0.41467448979591837,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.5510204081632653,51.85778897959184,-0.41977265306122447,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.5714285714285714,51.85401714285714,-0.42441,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.5918367346938775,51.8496493877551,-0.42922489795918367,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.6122448979591836,51.84471183673469,-0.43438673469387756,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.6326530612244897,51.83967244897959,-0.4394426530612245,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.6530612244897959,51.83473020408163,-0.4443414285714286,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.673469387755102,51.82919755102041,-0.4496555102040816,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.6938775510204082,51.82298020408163,-0.4540832653061225,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.7142857142857142,51.81628,-0.4563542857142857,EGGW_LLBG_0_0,EGGW,LLBG,0,0
